"Date","Price","Open","High","Low","Vol.","Change %"
"09/16/2022","100.00","100.00","100.00","100.00","0.50K","5.26%"
"09/13/2022","95.00","95.00","95.00","95.00","2.00K","7.95%"
"09/12/2022","88.00","87.00","88.00","87.00","0.65K","12.82%"
"09/09/2022","78.00","75.00","78.00","75.00","1.20K","-2.50%"
"09/07/2022","80.00","80.00","80.00","80.00","1.49M","1.27%"
"09/06/2022","79.00","78.90","79.00","73.50","175.84K","7.34%"
"09/05/2022","73.60","73.60","73.60","73.60","0.30K","0.82%"
"09/02/2022","73.00","72.90","73.00","72.90","0.55K","-9.88%"
"08/31/2022","81.00","79.00","81.00","79.00","102.50K","2.53%"
"08/26/2022","79.00","79.00","79.00","79.00","50.25K","-1.25%"
"08/24/2022","80.00","80.00","80.00","80.00","0.03K","1.20%"
"08/23/2022","79.05","79.05","79.05","79.05","0.02K","1.28%"
"08/22/2022","78.05","78.05","78.05","78.05","0.04K","1.89%"
"08/19/2022","76.60","76.60","76.60","76.60","0.02K","-0.52%"
"08/18/2022","77.00","77.00","77.00","77.00","0.03K","0.00%"
"08/17/2022","77.00","77.00","77.00","77.00","0.03K","2.67%"
"08/16/2022","75.00","76.50","76.50","75.00","0.29K","-1.96%"
"08/15/2022","76.50","80.00","80.00","76.50","48.67K","-10.00%"
"08/09/2022","85.00","85.00","85.00","85.00","0.30K","0.59%"
"08/03/2022","84.50","84.50","84.50","84.50","0.08K","5.63%"
"07/25/2022","80.00","80.00","80.00","80.00","6.81K","-1.23%"
"07/21/2022","81.00","81.00","81.00","81.00","0.20K","1.25%"
"07/19/2022","80.00","80.00","80.00","80.00","0.05K","0.00%"
"06/15/2022","80.00","80.00","81.00","80.00","1.11M","0.00%"
