"Date","Price","Open","High","Low","Vol.","Change %"
"11/01/2022","5.90","5.70","6.10","5.66","10.57M","3.87%"
"10/31/2022","5.68","5.83","5.83","5.65","5.65M","-0.70%"
"10/28/2022","5.72","5.76","5.77","5.69","5.35M","-1.04%"
"10/27/2022","5.78","5.78","5.84","5.74","6.09M","-0.34%"
"10/26/2022","5.80","5.85","5.93","5.72","8.29M","-0.85%"
"10/25/2022","5.85","5.68","5.91","5.67","17.04M","3.17%"
"10/24/2022","5.67","5.65","5.68","5.57","9.55M","0.71%"
"10/21/2022","5.63","5.52","5.64","5.51","10.86M","1.62%"
"10/20/2022","5.54","5.41","5.56","5.36","8.09M","2.21%"
"10/19/2022","5.42","5.45","5.46","5.38","5.56M","-0.37%"
"10/18/2022","5.44","5.52","5.52","5.39","7.29M","-0.73%"
"10/17/2022","5.48","5.58","5.63","5.35","6.59M","-1.26%"
"10/14/2022","5.55","5.69","5.74","5.55","8.99M","-1.60%"
"10/13/2022","5.64","5.57","5.70","5.57","8.30M","1.26%"
"10/12/2022","5.57","5.42","5.68","5.28","8.38M","3.15%"
"10/11/2022","5.40","5.66","5.66","5.38","7.44M","-3.91%"
"10/10/2022","5.62","5.60","5.67","5.43","7.56M","-1.40%"
"10/07/2022","5.70","5.83","5.98","5.63","14.55M","-0.87%"
"10/06/2022","5.75","5.44","5.86","5.44","20.49M","6.48%"
"10/05/2022","5.40","5.47","5.55","5.32","7.97M","-0.92%"
"10/04/2022","5.45","5.21","5.45","5.21","12.74M","5.21%"
"10/03/2022","5.18","5.16","5.21","5.10","6.98M","0.58%"
"09/30/2022","5.15","5.18","5.29","5.05","8.73M","-0.58%"
"09/29/2022","5.18","5.31","5.32","5.18","8.20M","-3.18%"
"09/28/2022","5.35","5.40","5.44","5.31","7.62M","-1.29%"
"09/27/2022","5.42","5.50","5.50","5.37","9.46M","-0.91%"
"09/26/2022","5.47","5.74","5.74","5.33","17.37M","-7.13%"
"09/23/2022","5.89","6.40","6.87","5.71","32.04M","-1.51%"
"09/22/2022","5.98","5.19","5.98","5.18","20.62M","15.00%"
"09/21/2022","5.20","5.20","5.22","5.18","6.12M","0.19%"
"09/20/2022","5.19","5.19","5.23","5.17","6.34M","-0.19%"
"09/19/2022","5.20","5.27","5.27","5.18","8.27M","-1.89%"
"09/16/2022","5.30","5.20","5.30","5.13","8.50M","1.73%"
"09/15/2022","5.21","5.21","5.27","5.05","12.67M","0.39%"
"09/14/2022","5.19","5.16","5.25","5.10","10.14M","-0.76%"
"09/13/2022","5.23","5.09","5.30","5.06","14.83M","3.36%"
"09/12/2022","5.06","5.06","5.12","5.04","11.95M","-0.20%"
"09/09/2022","5.07","5.08","5.10","5.06","5.24M","-0.39%"
